,negatif,neutre,positif,verbatim
1737,0,1.0,0.0,"contact est pris pour solutionner le pb mais... a suivre quant au resultat
cordialement"
1738,1,0.0,0.0,le conseiller ne m a pas compris et j ai du repeter plusieur fois ce que je voulais et surtout j ai pas les reponses que je chercher
1739,0,1.0,0.0,J etais en pleine conversation avec un conseiller et la conversation a ete couper
1740,1,0.0,0.0,"aucune reponse ferme a ma demande; demande d ouverture datant de un mois, 300 ? verses depuis 15 jours"
1741,0,1.0,0.0,La conversation a ete terminee avant meme que je ne vois la reponse... Ca serait bien de laisser l historique meme si le conseiller arrete la conversation. Merci !
1742,0,1.0,0.0,"Merci, j espere que vous dites vrai."
1743,1,0.0,0.0,Je n ai aucune reponse a mes questions
1744,1,0.0,0.0,Le conseiller n a jamais repondu
1745,1,0.0,0.0,Personne ne m a repondu.....
1746,0,0.0,1.0,cet echange a solutionne mon probleme
1747,1,0.0,0.0,Le conseiller n avais pas encore repondu a ma demande que le chat s est termine...
1748,1,0.0,0.0,Javais pas fini de discuter avec la conseillere je vais renoncer a changer de banque
1749,0,1.0,0.0,efficace en esperant que le probleme soit regle
1750,1,0.0,0.0,Il suffit de relire la conversation por se rendre compte de l incompetence du service client quant a une demande tres simple
1751,0,0.0,1.0,Disponibilite et reponse a la question.
1752,0,0.0,1.0,Rapide et reponse claire
1753,1,0.0,0.0,pas de reponse 
1754,0,0.0,1.0,top
1755,1,0.0,0.0,"Ce n est pas le conseiller qui est en cause, il s agit d une question de fond. Mon dossier est en stand by depuis plus d un mois. Je dois attendre une reponse... qui ne vient pas alors que l erreur vient de vos services. "
1756,0,0.0,1.0,merci de filer une prime a l agent car il etait tres competent .
1757,0,1.0,0.0,reponse a la question apportee claire et necessaire fait par le conseiller
1758,1,0.0,0.0,L operateur a coupe la conversation sans repondre a ma demande.
1759,0,0.0,1.0,a repondu rapidement et parfaitement a nos questions
1760,0,0.0,1.0,cetait super
1761,1,0.0,0.0,Longueur de l attente des reponses et resultat on est pas plus avance !!!!
1762,0,0.0,1.0,Reponses tres claires et precises...Merci a Benjamin. Par contre le contenu du chat (ou historique) devrait rester disponible pour consultation. Je suis au travail et n ai pas eu le temps de prendre des notes. Merci encore!
1763,0,1.0,0.0,je n es meme pas eu le temps de voir la reponse que la conversation etait fermee...
1764,0,1.0,0.0,...
1765,1,0.0,0.0,Je n ai pas de reponse
1766,0,1.0,0.0,"delai d ouverture de compte beaucoup trop long malgre la simplification du tout en ligne (inscription, envoi de documents dematerialises, ....). C est dommage : on simplifie avec le tout en ligne et on alourdie avec le delai de traitement. "
1767,0,1.0,0.0,test moa 
1768,0,1.0,0.0,"Un delai de traitement superieure a 1 mois pour une ouverture de compte, c est legerement redhibitoire, y compris avec une offre promotionnelle.

Cordialement"
1769,0,1.0,0.0,Reponses un poil lentes. mais repond bien a mes questions. 
1770,0,0.0,1.0,Rapide. Precise.
1771,0,0.0,1.0,Mon probleme a ete resolu en quelques minutes sans avoir a passer par de l attente au telephone. C est parfait.
1772,1,0.0,0.0,non satisfaisant 
1773,0,0.0,1.0,"Efficace, le chat m a permis d aller a l essentiel."
1774,1,0.0,0.0,votre service  chat  ne marche pas du tout !!!!
1775,0,1.0,0.0,Manque d information precise (delais reels)
1776,0,1.0,0.0,information claire mais processus d ouverture de compte commun tres lente...
1777,1,0.0,0.0,trop long pour les reponses et je suis envoye vers un numero de telephone en guse de reponse !
1778,0,0.0,1.0,Je n ai plus a me soucier de me tromper de rib pour l envoi de mes 300 euros
1779,0,0.0,1.0,rapidite de reponse
1780,0,0.0,1.0,merci
1781,0,1.0,0.0,reponse clair et transparente de mon interlocuteur
1782,0,1.0,0.0,il y a une difference entre les  dire  aux debuts de l inscription et la realite quand aux delais d attente pour finaliser l inscription
1783,0,1.0,0.0,reponse claire
1784,0,0.0,1.0,Info suffisant
1785,0,0.0,1.0,"Tres satisfait, reponses tres claires et precises !"
1786,0,1.0,0.0,je n ai pas eu la reponse a ma question / qd je suis retournee sur le chat la discussion etait terminee 
1787,0,1.0,0.0,"Conversation lente, et assez formelle alors que j exprimais un mecontentement : j aurais apprecie davantage de consideration plutot qu une prise en compte impersonnelle de ma question. "
1788,0,0.0,1.0,problematique resolu
1789,0,1.0,0.0,je n avais pas finis de parler quand on m a coupe .... 
1790,0,1.0,0.0,information ok
1791,1,0.0,0.0,"coupe en plein milieu de la conversation
"
1792,0,0.0,1.0,Excellente reactivite et pertinence dans les reponses apportees. Merci
1793,0,1.0,0.0,Les informations donnees sont claires et precises
1794,0,0.0,1.0,tres bien merci 
1795,0,1.0,0.0,Rapidite de traitement.
1796,1,0.0,0.0,le chat s est arrete alors que ma demande n a pas abouti 
1797,1,0.0,0.0,"Pas eu de reponse du tout a ma question
"
1798,0,0.0,1.0,merci !
1799,0,1.0,0.0,"on m a promis d avoir le mail concernant ma demande tres vite, j attends avant de pouvoir me prononcer sur l efficacite de ce chat"
1800,1,0.0,0.0,Jemerais bien une reponse
1801,0,1.0,0.0,Satisfait par le delai de reponse mais non satisfait car mon compte n est toujours pas active apres avoir remplit les conditions d activation (chat avec Marion hier 27/03/2017)
1802,0,1.0,0.0,Je n ai pas obtenu de reponse precise a ma demande.
1803,0,1.0,0.0,mon probleme n est pas encore resolu il faut faire appel au service technique mais nicolas est reactif et tres sympa 
1804,0,1.0,0.0,reponse longue
1805,0,0.0,1.0,Grace a ses conseille j ai pu me decider de l ouverture d un compte chez hello bank merci encore
1806,0,0.0,1.0,Reponses precises
1807,0,0.0,1.0,repond a toutes mes questions merci encore
1808,0,1.0,0.0,J ai pu connaitre la date d envoie de mes moyens de paiements et codes par vos services pour aller faire une reclamation a la poste.
1809,0,1.0,0.0,J ai obtenu une reponse a ma question en peu de temps.
1810,1,0.0,0.0,"pas la peine de perdre son temps a vous expliquer , vous ne comprenez pas "
1811,0,1.0,0.0,pas vraiment repondu a ma question
1812,0,0.0,1.0,tres bon conseille
1813,0,0.0,1.0,"L echange etait tres satisfaisant, apres j attends de voir combien de temps va-t-il encore s ecouler avant l ouverture de mon compte mais le conseiller n y est pour rien."
1814,1,0.0,0.0,coupure de la conversation par le conseiller
1815,0,0.0,1.0,"Simple, efficace"
1816,1,0.0,0.0,Pas de reponse positive.Merci de renouveler votre reponse a ma demande
1817,0,1.0,0.0,le temps de reponse est un peu long
1818,0,0.0,1.0,"Reponse rapide et efficace
"
1819,0,0.0,1.0,Tres pro et tres rapide 
1820,0,0.0,1.0,facturation ou non des virements permanents
1821,1,0.0,0.0,Conversation raccrochee avant d avoir eu une reponse!
1822,0,1.0,0.0,"Satisfait, les reponses etaient claires"
1823,0,0.0,1.0,"Reactif et constructif pour trouver une solution viable.
Seul point negatif, on perd l historique de la conversation une fois la conversation terminee. Or c est bien la conversation qui permet d avoir un recapitulatif des actions a effectuer"
1824,0,0.0,1.0,reponse rapide et agreable
1825,0,1.0,0.0,"delai d ouverture de compte trop long, cela fait 3 fois que l on nous repond qu on va mettre notre dossier en avant pour accelerer les choses..."
1826,1,0.0,0.0,Le conseiller n est pas a l?ecoute du client. Il est en mode robot/messagerie vocale et il apporte des reponses standards qu il lit sur un ecran sans prendre la peine de reflechir.
1827,0,0.0,1.0,Conseiller tres sympathique et efficace. Merci
1828,1,0.0,0.0,J esperais avec vous pour voir si je faisais quelque chose de mal avec l application.
1829,1,0.0,0.0,le conseiller ne repond pas
1830,0,0.0,1.0,"Rapidite, concision, politesse :)"
1831,1,0.0,0.0,je n ai pas eu de reponse a ma question ! :(
1832,0,1.0,0.0,"La reponse du conseiller a ete parfaitement clair, et je l en remercie. Ceci etant dit 21 jours ouvres pour l ouverture d un compte, c est extremement et abusivement trop long !"
1833,0,1.0,0.0,"Je trouve la demarche laborieuse, meme si j ai reussi a avoir la reponse, pourquoi me demander a quand date le premier versement, sachant que l interlocuteur l avait en visuel par exemple..."
1834,0,0.0,1.0,reponse claire
1835,0,0.0,1.0,Reponses apportees solutions trouvees c eSt parfait
1836,1,0.0,0.0,absent je parle a personne
1837,0,0.0,1.0,rapidite et efficacite
1838,0,0.0,1.0,bonne echange
1839,0,1.0,0.0,"Rapide, mais des reponses un peu longues par moment? Sinon, excellent!"
1840,1,0.0,0.0,"continue
"
1841,1,0.0,0.0,Personne n a repondu et 5 min apres il etait ecrit que la  conversation  etait terminee...
1842,0,1.0,0.0,Le chat a ete coupe en cours de conversation. Comment sauvegarder les conversations ?
1843,1,0.0,0.0,je n ai pas eu de reponse
1844,1,0.0,0.0,"pas d echange.  commetn puis je vous aider  puis aucun echange ni reponse a mes questions. Si c est une messagerie que vous proposez appelez le par son nom, mais ceci n est pas un tchat. Temps perdu."
1845,0,0.0,1.0,C etait rapide et clair.
1846,0,0.0,1.0,Philippe est tres sympathique et m a aide pour resoudre mon probleme.
1847,0,0.0,1.0,"Claire LERALLU a ete efficace, agreable et tres patiente. elle a pris soin de mon dossier et de ma demande."
1848,0,0.0,1.0,tout est parfait
1849,1,0.0,0.0,la fenetre s est fermee sans reponse...
1850,0,1.0,0.0,a quoi ca sert de cree un chat si la personne ne repond pas a toute les questions ? autant avoir quelqu un au telephone
1851,0,0.0,1.0,Tres bon contacte et reponses rapide
1852,1,0.0,0.0,"je n ai parle avec personne, la page s est fermee"
1853,0,1.0,0.0,Je n ai pas eu le temps d avoir l adresse email
1854,1,0.0,0.0,"Chat ferme inopinement
"
1855,0,0.0,1.0,il a su repondre a tous mes questions
1856,0,0.0,1.0,"Rapide et efficace ! Parfait
"
1857,0,1.0,0.0,imposssible d obtenir des informations precises sur les taux de change pour les virements hors zone euro
1858,1,0.0,0.0,je patiente pour que le conseiller cherche le dossier puis je suis deconnecte ceci est vraiement annormal    depuis debut janvier ouverture de mon compte toujours pas de carte bleu
1859,0,1.0,0.0,le conseiller a debloque la situation
1860,0,0.0,1.0,"Merci de remonter les petits problemes que je vous ai communique sur la securite des achats pour tous les utilisateurs de Hellobank 

Cordialement, "
1861,0,0.0,1.0,probleme resolu
1862,0,0.0,1.0,reponse apportee
1863,0,1.0,0.0,Je n ai pas eu de reponse precise a ma question (precise)
1864,1,0.0,0.0,Pas de reponse
1865,0,1.0,0.0,j etais en conversation chat avec un conseiller qui attendait une reponse d un autre service et au bout de 5mn d attente le chat a ete clos
1866,0,1.0,0.0,"Banque en ligne trop contraignante .... Peu de possibilite .... Cliente decue en reflexion pour changer d etablissement bancaire
"
1867,0,0.0,1.0,Reponses claires a des questions ne figurant pas dans la FAQ
1868,0,0.0,1.0,"simple, rapide et clair."
1869,0,0.0,1.0,"Nous avons bien recu les precisions demandees, mais la reponse definitive a notre demande d ouverture de compte est toujours en attente, car elle depend des personnes qui traitent notre dossier."
1870,0,1.0,0.0,Satisfait a part que je n ai pas eu la reponse a ma derniere question.
1871,0,1.0,0.0,Je souhaite avoir acces aux documents constitutifs de mon dossier en urgence
1872,0,0.0,1.0,"ce matin j ai une conseillere (ariane) qui n a meme pas pris la peine de repondre a mes questions et la j ai echange avec thomas qui a ete parfait : tres a l ecoute et reactif, j attends son retour par telephone sous 24heures."
1873,0,0.0,1.0,la reactivite de mon interlocuteur & la justesse des reponses aux renseignements demandes
1874,1,0.0,0.0,Il n y a eu aucun echange car je n ai eu aucun conseiller en ligne. Je me suis chatte a moi-meme ce qui rend un peu schizophrenique...
1875,1,0.0,0.0,Conseiller trop lent.
1876,0,1.0,0.0,Jai pas eu de reponses precises a ma demande.
1877,1,0.0,0.0,"Aucune reponse du conseiller, intolerable "
1878,0,0.0,1.0,informations donnees claires
1879,0,0.0,1.0,5*****
1880,0,0.0,1.0,"Pour etre encore mieux, il faudrait mettre a disposition un courrier type de cloture de compte (LDD dans l exemple)"
1881,0,1.0,0.0,test MOA
1882,0,1.0,0.0,test MOA 
1883,1,0.0,0.0,La conseillere etait OK. Mais l echange n as mene a rien
1884,0,0.0,1.0,equipe de choc chez hello bank !
1885,0,1.0,0.0,"efficace , mais vaut delais de traitement pour l ouverture d un compte courant est trop long"
1886,1,0.0,0.0,Pas de reponse du conseiller .... j espere une defaillance informatique
1887,0,0.0,1.0,simple et rapide
1888,1,0.0,0.0,Nul!
1889,0,0.0,1.0,Conseillere aimable et agreable.
1890,1,0.0,0.0,Pas de bonjour ! pas de reponse ! Vraiment decu 
1891,1,0.0,0.0,Il ne me satisfait pas puisqu a une question posee je n ai pas eu de reponse ni automatiquement ni avec un conseiller sur le chat
1892,1,0.0,0.0,"Coupure de la conversation
"
1893,0,0.0,1.0,Reponse rapide et efficace ! Bravo au conseiller 
1894,0,1.0,0.0,"message satisfaisant  mais technique a revoir ainsi que presentation  
"
1895,0,1.0,0.0,Merci!
1896,0,1.0,0.0,"satisfait : rapidite du traitement du probleme, facilite d accees "
1897,0,0.0,1.0,j ai eu la reponse a ma question
1898,0,1.0,0.0,....
1899,0,1.0,0.0,Je n ai pas pu le lire
1900,1,0.0,0.0,Je n ai pas eu de reponse
1901,0,0.0,1.0,"Ras
Tres bien"
1902,1,0.0,0.0,Aucune reponse. Absence de conseiller
1903,0,0.0,1.0,"Mes interrogations ont ete satisfaites, merci."
1904,1,0.0,0.0,je n ai pas eu de reponse
1905,0,0.0,1.0,Qualite et pertinences des reponses?nouveau client Hello Bank pour moi
1906,1,0.0,0.0,j ai eu aucune reponse.
1907,0,1.0,0.0,"reponse, aux questions, j aurais souhaite avoir un document officiel, precisant ce qui m a ete repondu par chat. Merci"
1908,1,0.0,0.0,Ma demande n a pas ete traitee 
1909,0,1.0,0.0,Le chat avec le conseiller est tout a fait satisfaisant. La raison de ma sollicitation l est moins car cela m incite a verifier regulierement mes debits realises par la banque pour m assurer qu ils sont justifies.Dommage !
1910,1,0.0,0.0,pas du tout commercial
1911,0,0.0,1.0,Merci a David pour les informations fournies (tres clair)
1912,1,0.0,0.0,"JE N AI EU AUCUNE RePONSE, a PART  JE SUIS La2"
1913,1,0.0,0.0,pas eu de reponse
1914,0,1.0,0.0,"Marianne a tout de suite compris ma demande, et m a propose une solution acceptable, vu que ma demande initiale etait impossible a satisfaire en l etat."
1915,0,0.0,1.0,Des reponses claires et precises. Pas de d attente.
1916,0,0.0,1.0,personne disponible a repondre de suite a notre demande reponse clair et simple
1917,1,0.0,0.0,Procedure d ouverture honteuse
1918,0,1.0,0.0,Cordial et precis meme si le conseiller aurait pu etre plus pro-actif en m indiquant le chemin ou je devais modifier mes informations.
1919,1,0.0,0.0,La conversation se ferme sans que je puisse lire la reponse....
1920,0,1.0,0.0,Reponse rapide 
1921,0,1.0,0.0,TEST MOA 
1922,0,1.0,0.0,TEST MOA 
1923,0,1.0,0.0,TEST MOA
1924,0,1.0,0.0,"test MOA
"
1925,0,1.0,0.0,test MOA
1926,0,1.0,0.0,test MOA 
1927,1,0.0,0.0,TEST MOA 
1928,0,1.0,0.0,j attendais une autre reponse de leur part !!
1929,0,0.0,1.0,Mon probleme qui a ete regle avec une grande efficacite et rapidite
1930,0,0.0,1.0,Tres bon contact !
1931,1,0.0,0.0,"2eme reclamation, 2 mois que j attends que mon compte soit ouvert + livret avec placement de 70ke, c est inadmissible car je suis deja cliente bnp, je vais cloturer mon compte et aller chez boursorama"
1932,0,0.0,1.0,"clair, precis"
1933,0,1.0,0.0,Une reponse claire a mes questions. 
1934,0,0.0,1.0,tout est renseigne
1935,1,0.0,0.0,personne au chat
1936,1,0.0,0.0,nul
1937,0,0.0,1.0,"reponse rapide, "
1938,0,0.0,1.0,tres bien repondu
1939,0,0.0,1.0,rapidite et repondus parfaitement a ma demande
1940,0,1.0,0.0,"il faut toujours tenter plusieurs fois le chat avant que ca marche, ne peut-il pas y avoir comme une file d attente plutot ? "
1941,1,0.0,0.0,Mon compte est toujours bloque.
1942,0,1.0,0.0,"contrairement a mon precedent tchat, je dois appeler la hotline"
1943,0,1.0,0.0,"Bon echange , simple et precis"
1944,0,1.0,0.0,"Hello Bank ne fournit pas d attestation de provenance de fonds dans le cadre d un cheque de banque, document demande par la Caisse des Depots et Consignations. Tres insatisfait."
1945,0,0.0,1.0,Rapide et efficace
1946,0,0.0,1.0,toujours satisfaite
1947,1,0.0,0.0,Pas de solution trouvee. Il faut recommencer !!!  
1948,0,1.0,0.0,"Les conditions d obtention des cartes Visa et Visa Premier meriteraient d etre clarifiees sur le site dans les cas ou plusieurs comptes sont ouverts (compte courant + compte joint).

Merci !"
1949,0,0.0,1.0,Reponse rapide.
1950,0,1.0,0.0,J ai eu ma reponse
1951,0,1.0,0.0,Personnel cooperatif et bien forme
1952,1,0.0,0.0,pas de reponse
1953,0,1.0,0.0,test MOA
1954,0,1.0,0.0,test MOA
1955,0,0.0,1.0,"Conseiller courtois, concis et precis."
1956,0,1.0,0.0,a su repondre a mes questions
1957,0,0.0,1.0,je suis tres satisfait. Efficace et rapide
1958,0,0.0,1.0,Reponse rapide et claire...
1959,1,0.0,0.0,coupe en plein conversation
1960,0,0.0,1.0,Rapide et efficace
1961,0,0.0,1.0,J ai recu des informations precises et plus completes que lors du dernier echange. Dommage qu il ait fallu 4 discussions par chat pour que mon probleme soit resolu (si je recois bien ma carte bancaire demain)
1962,0,0.0,1.0,"rapidite, bonne comprehension, sympathie"
1963,1,0.0,0.0,solution non trouvee
1964,0,1.0,0.0,tres reactif
1965,0,1.0,0.0,Je trouve le temps beaucoup trop eleve et je pense qu il y a un leger souci de securite tout de meme. Je demande mon identifiant on me demande juste mon nom et prenom et ma date de naissance. Tout cela me parait tres leger pour une banque.....
1966,0,1.0,0.0,"Satisfait, une option d envoi de copie de la conversation par mail ou de sauvegarde en PDF serait parfaite pour pouvoir se rappeler ou eviter d avoir a poser plusieurs fois les meme questions en cas d oublie :) Cordialement, Mr ROMEL"
1967,1,0.0,0.0,"Le conseiller ne me demande pas mon nom (lui s appelle Yoan), et coupe court a la conversation unilateralement. cette demarche n est pas professionnelle du tout"
1968,0,1.0,0.0,La personne a su repondre a mes questions
1969,1,0.0,0.0,"Personne ne m a repondu
"
1970,0,1.0,0.0,reponse donnee n est pas celle attendue
1971,0,1.0,0.0,"Chat interrompu, je n ai pas obtenu ma reponse!"
1972,1,0.0,0.0,pas de reponse a ma demande 
1973,0,0.0,1.0,"le conseiller est a l ecoute
"
1974,0,0.0,1.0,reponse a mes questions
1975,0,0.0,1.0,les reponses ont ete claires et efficaces
1976,0,0.0,1.0,clair et efficace
1977,1,0.0,0.0,je demande a etre recontactee au 0484825717
1978,0,0.0,1.0,je suis bien renseigne
1979,0,1.0,0.0,Reponse rapide.
1980,1,0.0,0.0,le lien que l on m a communique ne fonctionne pas .... c est le ponpon !
1981,1,0.0,0.0,"ou setrouve le numero de code
"
1982,1,0.0,0.0,Conversation interrompue avant la fin de discussion par le conseiller et je n ai pas eu de reponse a ma question
1983,0,0.0,1.0,Tres professionnel.
1984,1,0.0,0.0,Le conseiller a coupe la conversation sans avoir fini de m expliquer mon avancement de dossier !!!!! 
1985,0,1.0,0.0,"je cherches des clarifications sur mon dossier en cour , j ai eu ma reponse et la relance de mon dossier. "
1986,0,0.0,1.0,Reponse rapide et tout a fait adapte. Entierement eclairer sur mes questions
1987,0,0.0,1.0,"j ai eu mes reponses
"
1988,0,1.0,0.0,"Conseiller tres reactif et compatissant, mais sans pouvoir d action :)"
1989,1,0.0,0.0,"aucune reponse n a ete fournie, la demande d ouverture de compte n est toujours pris en charge"
1990,0,0.0,1.0,parfait reponse rapide et concrete
1991,0,0.0,1.0,Precision du delai et clair
1992,0,1.0,0.0,"Conseiller tres bien. Service hello banque moins. 
"
1993,0,1.0,0.0,Pourquoi me demande-t-on une piece que j ai deja fournie ? A-t-elle ete perdue ou effacee par erreur ?
1994,0,0.0,1.0,Tres bonne reactivite 
1995,1,0.0,0.0,"Aucune solution liee a ma situation pour ouvrir un compte ne m a ete proposee.
Etant client d une filiale de BNP Paribas en Belgique depuis 1989, j attendais un meilleur service de la part d Hello Bank.
On ne m y reprendra plus !"
1996,0,0.0,1.0,test moa
1997,1,0.0,0.0,Le chat a coupe sans que je puisse lire quoi que ce soit.
1998,0,0.0,1.0,Efficacite et celerite de Morgane
1999,1,0.0,0.0,je n ai pas eu ma reponse
